Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,226.47000122070312,193.8800048828125,163.07000732421875,433.510009765625,226.47000122070312,193.8800048828125,163.07000732421875,433.510009765625,229.4499969482422,194.4499969482422,166.61000061035156,436.4599914550781,225.80999755859375,190.57000732421875,162.9499969482422,430.3900146484375,227.33999633789062,191.63999938964844,165.33999633789062,434.2799987792969,54146000,36993100,15648400,15128900
2024-09-24,227.3699951171875,193.9600067138672,163.63999938964844,429.1700134277344,227.3699951171875,193.9600067138672,163.63999938964844,429.1700134277344,229.35000610351562,195.3699951171875,164.5500030517578,433.3500061035156,225.72999572753906,190.1300048828125,162.02999877929688,426.1000061035156,228.64999389648438,194.27000427246094,164.25,433.0,43556100,43478900,18774100,17015800
2024-09-25,226.3699951171875,192.52999877929688,162.99000549316406,432.1099853515625,226.3699951171875,192.52999877929688,162.99000549316406,432.1099853515625,227.2899932861328,193.9499969482422,164.2169952392578,433.1199951171875,224.02000427246094,192.16000366210938,162.77499389648438,428.57000732421875,224.92999267578125,193.75,162.97000122070312,429.8299865722656,42308700,26391100,13607900,13396400
2024-09-26,227.52000427246094,191.16000366210938,163.8300018310547,431.30999755859375,227.52000427246094,191.16000366210938,163.8300018310547,431.30999755859375,228.5,194.52999877929688,165.5,435.29998779296875,225.41000366210938,189.5399932861328,163.5,429.1300048828125,227.3000030517578,194.30999755859375,165.02999877929688,435.0899963378906,36636700,36334900,18234500,14492000
2024-09-27,227.7899932861328,187.97000122070312,165.2899932861328,428.0199890136719,227.7899932861328,187.97000122070312,165.2899932861328,428.0199890136719,229.52000427246094,190.89999389648438,166.97000122070312,431.8500061035156,227.3000030517578,187.33999633789062,163.8300018310547,427.4700012207031,228.4600067138672,190.67999267578125,163.91000366210938,431.5199890136719,33993600,35964900,13593000,14888600
