Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-28,148.197998046875,118.01000213623047,100.49320220947266,236.9845428466797,149.83999633789062,118.01000213623047,100.73999786376953,241.07000732421875,150.63999938964844,118.69999694824219,101.4000015258789,242.3300018310547,144.83999633789062,113.80000305175781,97.80000305175781,234.72999572753906,147.63999938964844,114.37999725341797,98.0199966430664,236.80999755859375,146691400,55763800,24617000,29029700
2022-09-29,140.91864013671875,114.80000305175781,97.84969329833984,233.47503662109375,142.47999572753906,114.80000305175781,98.08999633789062,237.5,146.72000122070312,116.06999969482422,99.30000305175781,239.9499969482422,140.67999267578125,113.05999755859375,96.5199966430664,234.41000366210938,146.10000610351562,115.5999984741211,99.30000305175781,238.88999938964844,128138200,58969700,21921500,27484200
2022-09-30,136.685546875,113.0,95.9144515991211,228.9530029296875,138.1999969482422,113.0,96.1500015258789,232.89999389648438,143.10000610351562,116.91999816894531,99.49400329589844,240.5399932861328,138.0,112.83999633789062,96.02999877929688,232.72999572753906,141.27999877929688,114.08000183105469,97.7300033569336,238.2899932861328,124925300,59479600,26277800,35694800
2022-10-03,140.88897705078125,115.87999725341797,99.05673217773438,236.66012573242188,142.4499969482422,115.87999725341797,99.30000305175781,240.74000549316406,143.07000732421875,116.91000366210938,99.97000122070312,241.61000061035156,137.69000244140625,112.44999694824219,97.0199966430664,234.66000366210938,138.2100067138672,113.58000183105469,97.22000122070312,235.41000366210938,114311700,50941900,24840000,28880400
2022-10-04,144.49899291992188,121.08999633789062,102.15911865234375,244.6621856689453,146.10000610351562,121.08999633789062,102.41000366210938,248.8800048828125,146.22000122070312,123.0,102.72000122070312,250.36000061035156,144.25999450683594,119.79000091552734,101.04000091552734,244.97999572753906,145.02999877929688,119.88999938964844,101.04000091552734,245.08999633789062,87830100,62812600,22580900,34888400
2022-10-05,144.795654296875,120.94999694824219,101.9695816040039,244.9767608642578,146.39999389648438,120.94999694824219,102.22000122070312,249.1999969482422,147.3800048828125,121.75,102.73999786376953,250.5800018310547,143.00999450683594,117.69000244140625,99.73999786376953,244.10000610351562,144.07000732421875,118.58000183105469,100.69000244140625,245.99000549316406,79471000,48217500,18475500,20347100
2022-10-06,143.8363037109375,120.30000305175781,101.98953247070312,242.6076202392578,145.42999267578125,120.30000305175781,102.23999786376953,246.7899932861328,147.5399932861328,121.52999877929688,103.7300033569336,250.33999633789062,145.22000122070312,119.5,101.5,246.0800018310547,145.80999755859375,120.7699966430664,101.5,247.92999267578125,68402200,42253800,17156200,20239900
2022-10-07,138.55482482910156,114.55999755859375,99.3260726928711,230.2703094482422,140.08999633789062,114.55999755859375,99.56999969482422,234.24000549316406,143.10000610351562,118.16999816894531,101.41999816894531,241.32000732421875,139.4499969482422,113.87999725341797,99.20999908447266,233.1699981689453,142.5399932861328,118.0,100.6500015258789,240.89999389648438,85925600,54678000,24249900,37769600
2022-10-10,138.88124084472656,113.66999816894531,98.46817779541016,225.3648681640625,140.4199981689453,113.66999816894531,98.70999908447266,229.25,141.88999938964844,116.25,99.98999786376953,234.55999755859375,138.57000732421875,112.43000030517578,97.87000274658203,226.72999572753906,140.4199981689453,115.0999984741211,99.8499984741211,233.0500030517578,74899000,42339700,16529900,29743600
2022-10-11,137.45700073242188,112.20999908447266,97.80979919433594,221.58993530273438,138.97999572753906,112.20999908447266,98.05000305175781,225.41000366210938,141.35000610351562,115.4800033569336,100.12000274658203,229.05999755859375,138.22000122070312,110.38999938964844,97.25,224.11000061035156,139.89999389648438,112.70999908447266,98.25,227.6199951171875,77033700,56432200,21617700,30474000
2022-10-12,136.82400512695312,112.9000015258789,98.05918884277344,221.9241943359375,138.33999633789062,112.9000015258789,98.30000305175781,225.75,140.36000061035156,113.83000183105469,99.64800262451172,227.86000061035156,138.16000366210938,111.4000015258789,97.66999816894531,223.9600067138672,139.1300048828125,112.48999786376953,98.2699966430664,225.39999389648438,70433700,45728700,17343400,21903900
2022-10-13,141.42303466796875,112.52999877929688,99.46572875976562,230.2703094482422,142.99000549316406,112.52999877929688,99.70999908447266,234.24000549316406,143.58999633789062,113.44000244140625,100.52999877929688,236.10000610351562,134.3699951171875,105.3499984741211,95.2699966430664,219.1300048828125,134.99000549316406,107.87999725341797,95.93000030517578,219.85000610351562,113224000,86868100,32812200,42551800
2022-10-14,136.8635711669922,106.9000015258789,96.94193267822266,224.68655395507812,138.3800048828125,106.9000015258789,97.18000030517578,228.55999755859375,144.52000427246094,114.95999908447266,101.29000091552734,237.24000549316406,138.19000244140625,106.5999984741211,97.02999877929688,228.33999633789062,144.30999755859375,114.0999984741211,100.625,235.5399932861328,88598000,67737300,22624800,30198600
2022-10-17,140.84939575195312,113.79000091552734,100.5331039428711,233.50453186035156,142.41000366210938,113.79000091552734,100.77999877929688,237.52999877929688,142.89999389648438,114.19000244140625,101.7699966430664,238.9600067138672,140.27000427246094,110.08999633789062,99.51000213623047,235.13999938964844,141.07000732421875,110.11000061035156,99.5199966430664,235.82000732421875,85250900,62782000,23311600,28142300
2022-10-18,142.17471313476562,116.36000061035156,101.14160919189453,234.4580841064453,143.75,116.36000061035156,101.38999938964844,238.5,146.6999969482422,119.5199966430664,104.22000122070312,243.92999267578125,140.61000061035156,114.79000091552734,100.6500015258789,235.3699951171875,145.49000549316406,119.05999755859375,103.94000244140625,243.24000549316406,99136600,65607400,21610500,26329600
2022-10-19,142.2835235595703,115.06999969482422,100.0443115234375,232.47232055664062,143.86000061035156,115.06999969482422,100.29000091552734,236.47999572753906,144.9499969482422,116.58999633789062,101.65899658203125,239.61000061035156,141.5,113.22000122070312,99.63500213623047,234.2899932861328,141.69000244140625,114.70999908447266,100.69999694824219,237.0399932861328,61758300,47198100,21573700,19985700
